"decision","decision_basis","expansion","quest_id","node_count","source_addons","source_files","coordinates","criteria_ids","comments"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51946","2","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","57645092;60865118","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","51949","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","46915393","","Rares"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52134","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","55979126","41017",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52135","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","61527772","41017",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52136","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","63078186","41017",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52137","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","70328576","41017",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52138","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","67147982","41017",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52195","4","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","55769095;61518382;73103950","41017","Secret of the Depths"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","52269","2","HandyNotes_BattleForAzerothTreasures","Zuldazar.lua","39001580;54303440","","A Tiny Voodoo Mask"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52326","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","58216368","41067","Discarded Lunchbox"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52429","2","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","44447353;60804121","41068","Carved Wooden Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52807","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","54994608","41018","Soggy Treasure Map 162571 (q:52853)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52833","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","29222534","41019","Fading Treasure Map 162580 (q:52854)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52836","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","90507551","41020","Yellowed Treasure Map 162581 (q:52859)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52845","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","48983759","41021","Singed Treasure Map 162584 (q:52860)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52853","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","80007600","41018","Soggy Treasure Map 162571 (q:52853)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52854","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","74008300","41019","Fading Treasure Map 162580 (q:52854)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52859","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","80708050","41020","Yellowed Treasure Map 162581 (q:52859)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52860","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","76008500","41021","Singed Treasure Map 162584 (q:52860)"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52866","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","56033319","41014","Precarious Noble Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52867","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","61786275","41015","Forgotten Smuggler's Stash"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52870","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","61901010;72482169","41016","Scrimshaw Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52976","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","36692323","41069","Venture Co. Supply Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52980","1","HandyNotes_BattleForAzerothTreasures","StormsongValley.lua","46003069","41070","Forgotten Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52992","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","57061121","41002","Lost Offerings of Kimbul"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","52994","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","40578574","41003","Deadwood Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53004","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","26484534","41004","Sandsunken Treasure"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53132","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","56297011","41342","Jason's Rusty Blade"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53133","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","36217838","41343","Ian's Empty Bottle"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53134","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","53568981","41344","Julie's Cracked Dish"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53135","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","37813049","41345","Brian's Broken Compass"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53136","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","26775289","41346","Ofer's Bound Journal"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53137","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","29455937","41347","Skye's Pet Rock"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53138","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","52431439","41348","Julien's Left Boot"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53139","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","43217700","41349","Navarro's Flask"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53140","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","47067577","41350","Zach's Canteen"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53141","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","45883072","41351","Damarcus' Backpack"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53142","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","66413590","41352","Rachel's Flute"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53143","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","47933673","41353","Josh's Fang Necklace"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53144","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","45229114","41354","Portrait of Commander Martens"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53145","1","HandyNotes_BattleForAzerothTreasures","Voldun.lua","62832267","41355","Kurt's Ornate Key"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53356","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","33713008","41697","Web-Covered Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53357","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","25751995","41698","Merchant's Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53385","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","63306585","41699","Runebound Cache"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53386","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","44222770","41700","Runebound Chest"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","battle_for_azeroth","53387","1","HandyNotes_BattleForAzerothTreasures","Drustvar.lua","33687173","41701","Runebound Coffer"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53407","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","53141767;70602270","41543","Inebriation"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53408","2","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","72616853;74403540","41541","Lively Men"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53410","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","43382585","41542","Fruit Counting"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53411","1","HandyNotes_BattleForAzerothTreasures","TiragardeSound.lua","73208410","41546","Horse"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53417","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","69105790","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53418","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","65605090","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53419","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","56106490","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53420","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","52804290","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53421","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","33506160","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53422","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","45609100","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53423","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","28408230","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53424","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","24209160","","verify"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53425","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","21706930","","[52804290] = {quest=53426, achievement=13828, minimap=true,}, -- maybe?"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","battle_for_azeroth","53426","1","HandyNotes_BattleForAzerothTreasures","Nazmir.lua","25694058","","Carved in Stone, Written in Blood"
